ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;LONGITUDINE;LATITUDINE
201516;NORD EST;36078;L551;VIIC88000X;VIMM880011;IC 2  VALDAGNO;SMS  I.M.GARBIN  VALDAGNO;Non Disponibile;VALDAGNO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC88000X@istruzione.it;Non Disponibile;VIA LUNGO AGNO MANZONI, 17;VICENZA;VENETO;www.cdvaldagno.it; 1.1303511E7;4,56E+14
201516;NORD EST;36072;C605;VIIC87800X;VIAA87801R;IC A.FAEDO  CHIAMPO;SCUOLA DELL'INFANZIA F.CORRADI;Non Disponibile;CHIAMPO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC87800X@istruzione.it;Non Disponibile;VIA BELLINI 21;VICENZA;VENETO;www.icchiampo.gov.it; 1.1305326299999999E7;4,55E+23
201516;NORD EST;36050;F662;VIIC81600L;VIEE81604T;IC COSTABISSARA  UNGARETTI;IC COSTABISSARA -MONTEVIALE;Non Disponibile;MONTEVIALE;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC81600L@istruzione.it;Non Disponibile;P.TTA BARUFFATO;VICENZA;VENETO;www.iccostabissara.gov.it; 1.1535421399999999E7;4,55E+23
201516;NORD EST;30121;L736;VEIC84200T;VEEE842021;SAN GIROLAMO;DIEDO;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC84200T@istruzione.it;Non Disponibile;SESTIERE CANNAREGIO, 2385;VENEZIA;VENETO;www.icsangirolamo.it; 1.23281058E7;4,54E+14
201516;NORD EST;32022;A206;BLIC82700B;BLEE82701D;IC ALLEGHE;DOMENICO RUDATIS - ALLEGHE;Non Disponibile;ALLEGHE;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC82700B@istruzione.it;Non Disponibile;VIA DELLE SCUOLE, 14;BELLUNO;VENETO;www.icciauri.it; 1.2022066899999999E7;4,64E+15
201516;NORD EST;31010;F729;TVIC841002;TVMM841024;IC SERNAGLIA DELLA BATTAGLIA;SMS RAGAZZI '99 MORIAGO (IC SE);Non Disponibile;MORIAGO DELLA BATTAGLIA;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC841002@istruzione.it;Non Disponibile;PIAZZA VITTORIO VENETO 2;TREVISO;VENETO;www.icsernaglia.gov.it; 1.2103788999999998E7;4,59E+14
201516;NORD EST;36053;D897;VIIC856003;VIMM856014;IC MONTEBELLO VICENTINO;SMS  DI GAMBELLARA;Non Disponibile;GAMBELLARA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC856003@istruzione.it;Non Disponibile;VIA  BORGOLECCO, 119;VICENZA;VENETO;www.ic-montebello.gov.it; 1.1338059999999998E7;4,55E+13
201516;NORD OVEST;20050;E550;MIIC8BS00B;MIEE8BS03G;ISTITUTO COMPRENSIVO LESMO;SCUOLA ELEMENTARE A.MANZONI;Non Disponibile;LESMO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8BS00B@istruzione.it;Non Disponibile;VIA VITTORIO VENETO,17;MONZA E BRIANZA;LOMBARDIA;www.istitutocomprensivolesmo.gov.it; 9272397.999999998;4,56E+22
201516;NORD EST;35026;C964;PDIC89400C;PDAA894019;NICOLO' TOMMASEO;SCUOLA INFANZIA IL GIRASOLE;Non Disponibile;CONSELVE;SCUOLA INFANZIA;NO;Non Disponibile;PDIC89400C@istruzione.it;Non Disponibile;VIA L.TRAVERSO, 3;PADOVA;VENETO;www.ictommaseo.gov.it; 1.1873572E7;4,52E+14
201516;NORD EST;35042;D442;PDIS026002;PDRI026502;I.I.S. EUGANEO - ESTE;I.P.I.A. SERALE (S.A. I.S.EUGANEO)-ESTE;Non Disponibile;ESTE;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;PDIS026002@istruzione.it;Non Disponibile;VIA RESTARA N.2;PADOVA;VENETO;www.itiseuganeo.it; 1.16582777E7;4,52E+15
201516;SUD;80059;L259;NAIC8CL008;NAEE8CL01A;T.GRECO IC 1 MAZZA-COLAMARINO;T. GRECO IC 1 - G. MAZZA;Non Disponibile;TORRE DEL GRECO;SCUOLA PRIMARIA;NO;Non Disponibile;NAIC8CL008@istruzione.it;Non Disponibile;VIA V.VENETO 34;NAPOLI;CAMPANIA;www.mazzacolamarino.gov.it; 1.4368500000000002E7;4,08E+13
201516;NORD EST;31033;C111;TVIS017009;TVRF017012;I.S.I.S. FLORENCE NIGHTINGALE;PROFESSIONALE SERVIZI SOCIO-SANITARI;Non Disponibile;CASTELFRANCO VENETO;IST PROF PER I SERVIZI SOCIALI;NO;Non Disponibile;TVIS017009@istruzione.it;Non Disponibile;VIA VERDI,60;TREVISO;VENETO;www.isisociali.it; 1.19435176E7;4,57E+15
201516;NORD EST;31044;F443;TVIC87900C;TVAA879019;IC MONTEBELLUNA 2;MARIO E GUIDO BERGAMO;Non Disponibile;MONTEBELLUNA;SCUOLA INFANZIA;NO;Non Disponibile;TVIC87900C@istruzione.it;Non Disponibile;VIA MALIPIERO;TREVISO;VENETO;www.icmontebelluna2.gov.it; 1.2046595499999998E7;4,58E+22
201516;NORD EST;37131;L781;VRIC89100P;VRIC89100P;IC VR 19 SANTA CROCE;IC VR 19 SANTA CROCE;Non Disponibile;VERONA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC89100P@istruzione.it;vric89100p@pec.istruzione.it;VIA S.FELICE EXTRA 15;VERONA;VENETO;Non Disponibile; 1.10263986E7;4,54E+23
201516;NORD EST;30020;I373;VEIC86300V;VEAA86302R;I.C. RITA LEVI MONTALCINI;ALBERO AZZURRO;Non Disponibile;SANTO STINO DI LIVENZA;SCUOLA INFANZIA;NO;Non Disponibile;VEIC86300V@istruzione.it;Non Disponibile;CORSO CAVOUR, 83/A;VENEZIA;VENETO;www.icsanstino.gov.it; 1.28020405E7;4,57E+15
201516;NORD EST;36015;I531;VIIC843001;VIEE843035;I.C.  3   IL TESSITORE;G.B. CIPANI - POLEO;Non Disponibile;SCHIO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC843001@istruzione.it;Non Disponibile;VIA FALGARE N. 50;VICENZA;VENETO;www.iltessitore.it; 1.13314089E7;4,57E+22
201516;NORD EST;36072;C605;VIIC87800X;VIEE878034;IC A.FAEDO  CHIAMPO;CD CHIAMPO  -ARSO;Non Disponibile;CHIAMPO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC87800X@istruzione.it;Non Disponibile;VIA LAZIO, N. 3;VICENZA;VENETO;www.cchiampo.gov.it; 1.1264192E7;4,56E+14
201516;NORD EST;35044;F394;PDIC87800E;PDAA87801B;LUIGI CHINAGLIA;C. COLLODI;Non Disponibile;MONTAGNANA;SCUOLA INFANZIA;NO;Non Disponibile;PDIC87800E@istruzione.it;Non Disponibile;VIALE SPALATO N. 1/A;PADOVA;VENETO;www.comprensivochinaglia.it; 1.1462997200000001E7;4,52E+15
201516;NORD EST;35044;F394;PDEE068002;PDEE068024;C/O EDUCANDATO SAN BENEDETTO;MONTAGNANA-EDUCANDATO S.BENED.;ANN. A EDUCANDATO;MONTAGNANA;SCUOLA PRIMARIA;NO;Non Disponibile;PDEE068002@istruzione.it;Non Disponibile;VIA S.BENEDETTO 14;PADOVA;VENETO;www.educandatosanbenedetto.gov.it; 1.1464673999999998E7;4,52E+23
201516;NORD EST;35142;G224;PDIC889001;PDIC889001;XII IC DI PADOVA DON BOSCO;XII IC DI PADOVA DON BOSCO;Non Disponibile;PADOVA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC889001@istruzione.it;pdic889001@pec.istruzione.it;VIA BRESSANONE 23;PADOVA;VENETO;Non Disponibile; 1.185172E7;4,54E+13
201516;NORD EST;30036;I242;VEIC82100R;VEEE82102X;F. E  P.  CORDENONS;DON CARLO GNOCCHI;Non Disponibile;SANTA MARIA DI SALA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC82100R@istruzione.it;Non Disponibile;VIA FRACASSO, 2;VENEZIA;VENETO;www.iccordenons.gov.it; 1.20475567E7;4,55E+23
201516;NORD EST;31050;L706;TVIC820001;TVIC820001;IC VEDELAGO;IC VEDELAGO;Non Disponibile;VEDELAGO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC820001@istruzione.it;tvic820001@pec.istruzione.it;VIA ALESSANDRO MANZONI  8;TREVISO;VENETO;Non Disponibile; 1.2086718299999999E7;4,56E+15
201516;NORD EST;31010;B678;TVIC817005;TVEE817017;IC CAPPELLA MAGGIORE;REGINA M. DAL CIN - ANZANO;Non Disponibile;CAPPELLA MAGGIORE;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC817005@istruzione.it;Non Disponibile;VIA ANZANO;TREVISO;VENETO;www.iccappellamaggiore.gov.it; 1.23385079E7;4,60E+13
201516;NORD OVEST;17027;E064;SVIC817004;SVEE817049;ISTITUTO COMPRENSIVO PIETRA LIG;EE GIUSTENICE;Non Disponibile;GIUSTENICE;SCUOLA PRIMARIA;NO;Non Disponibile;SVIC817004@istruzione.it;Non Disponibile;PIAZZA VITTORIO VENETO, 8;SAVONA;LIGURIA;www.icpietraligure.it; 8246076.000000002;4,42E+14
201516;NORD EST;31100;L407;TVIC870002;TVEE870025;IC TREVISO 1 A. MARTINI;LA NOSTRA FAMIGLIA;Non Disponibile;TREVISO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC870002@istruzione.it;Non Disponibile;VIA ELLERO, 17;TREVISO;VENETO;www.ic1martini.it; 1.2249847899999999E7;4,57E+15
201516;NORD EST;37045;E512;VRIS01400D;VRTF014012;G.SILVA-M.RICCI;GIOVANNI SILVA;Non Disponibile;LEGNAGO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;VRIS01400D@istruzione.it;Non Disponibile;VIA NINO BIXIO 53;VERONA;VENETO;itisilva.it; 1.1317060999999998E7;4,52E+13
201516;NORD EST;37057;H924;VRMM136004;VRCT70400G;CPIA DI VERONA;C.T.P. MARCONI S. GIOVANNI LUP.;Non Disponibile;SAN GIOVANNI LUPATOTO;CENTRO TERRITORIALE;NO;Non Disponibile;VRMM136004@istruzione.it;Non Disponibile;VIA U.FOSCOLO,13;VERONA;VENETO;Non Disponibile; 1.10438183E7;4,54E+23
201516;NORD EST;35020;B213;PDIC87000X;PDMM870033;ISTITUTO COMPRENSIVO CODEVIGO;G.CARON BRUGINE;Non Disponibile;BRUGINE;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC87000X@istruzione.it;Non Disponibile;PIAZZA UNGHERIA, 10;PADOVA;VENETO;www.istitutocomprensivodicodevigo.gov.it; 1.1992372E7;4,53E+15
201516;NORD EST;35141;G224;PDIC87900A;PDEE87901C;I IC DI PADOVA PETRARCA;REGGIA DEI CARRARESI-PD;Non Disponibile;PADOVA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC87900A@istruzione.it;Non Disponibile;CORTE ARCO VALLARESSO;PADOVA;VENETO;www.primoistitutocomprensivopetrarca.it; 1.18716046E7;4,54E+15
201516;NORD EST;31020;I417;TVIC862003;TVIC862003;IC SAN ZENONE DEGLI EZZELINI;IC SAN ZENONE DEGLI EZZELINI;Non Disponibile;SAN ZENONE DEGLI EZZELINI;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC862003@istruzione.it;tvic862003@pec.istruzione.it;VIA A.CANOVA,2;TREVISO;VENETO;Non Disponibile; 1.18421957E7;4,58E+15
201516;NORD EST;31011;A471;TVIC83000G;TVEE83001N;IC ASOLO;PRINCIPE DI PIEMONTE;Non Disponibile;ASOLO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC83000G@istruzione.it;Non Disponibile;VIA FORESTUZZO, 5;TREVISO;VENETO;www.icasolo.gov.it; 1.1915163E7;4,58E+22
201516;NORD EST;37045;E512;VRIC89700N;VRAA89702G;IC 02 LEGNAGO;SAN FRANCESCO S.VITO;Non Disponibile;LEGNAGO;SCUOLA INFANZIA;NO;Non Disponibile;VRIC89700N@istruzione.it;Non Disponibile;VIA MASSIMILIANO KOLBE;VERONA;VENETO;www.legnago2.gov.it; 1.13259454E7;4,52E+15
201516;NORD EST;45100;H620;ROIC82200B;ROEE82201D;ROVIGO 3;GIOVANNI XXIII - ROVIGO;Non Disponibile;ROVIGO;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC82200B@istruzione.it;Non Disponibile;VIA OROBONI 2;ROVIGO;VENETO;www.icrovigo3.it; 1.17982484E7;4,51E+15
201516;NORD EST;36045;E682;VIIC818008;VIAA818026;IC LONIGO    RIDOLFI;LONIGO - A.MANCASSOLA;Non Disponibile;LONIGO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC818008@istruzione.it;Non Disponibile;VIA BRENTA,19;VICENZA;VENETO;www.icridolfi.gov.it; 1.1386882399999999E7;4,54E+23
201516;NORD EST;36061;A703;VIIC88800E;VIAA88801B;IC 1  BASSANO DEL GRAPPA;BASSANO  - CA' BARONCELLO;Non Disponibile;BASSANO DEL GRAPPA;SCUOLA INFANZIA;NO;Non Disponibile;VIIC88800E@istruzione.it;Non Disponibile;VIA FRATELLI BANDIERA N. 3;VICENZA;VENETO;www.ic1vittorelli.gov.it; 1.17468862E7;4,58E+15
201516;NORD EST;36061;A703;VIIC88200G;VIAA88202D;IC 2   BASSANO DEL GRAPPA;DOMENICO RICO TESSAROLO;Non Disponibile;BASSANO DEL GRAPPA;SCUOLA INFANZIA;NO;Non Disponibile;VIIC88200G@istruzione.it;Non Disponibile;VIA MELAGRANI;VICENZA;VENETO;www.ic2bassano.org; 1.17129546E7;4,57E+15
201516;NORD EST;30020;F130;VEIC80600P;VEAA80602L;ENRICO MATTEI;ACQUERELLO;Non Disponibile;MEOLO;SCUOLA INFANZIA;NO;Non Disponibile;VEIC80600P@istruzione.it;Non Disponibile;VIA VALLIO,69;VENEZIA;VENETO;www.icmattei.it; 1.2446032799999999E7;4,56E+15
201516;NORD EST;30033;F904;VEIC86600A;VEEE86602D;I.C.ELISABETTA BETTY PIERAZZO;PIER FORTUNATO CALVI;Non Disponibile;NOALE;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC86600A@istruzione.it;Non Disponibile;VIA CENTRO;VENEZIA;VENETO;www.icnoale.gov.it; 1.0988035E7;4,54E+13
201516;NORD EST;32040;D330;BLIC808002;BLIC808002;IC DOMEGGE;IC DOMEGGE;Non Disponibile;DOMEGGE DI CADORE;ISTITUTO COMPRENSIVO;SI;Non Disponibile;BLIC808002@istruzione.it;blic808002@pec.istruzione.it;VIA GARIBALDI, 7;BELLUNO;VENETO;Non Disponibile; 1.2223380500000002E7;4,64E+22
201516;NORD EST;36070;L433;VIIC819004;VIMM819015;IC  A. FOGAZZARO TRISSINO;SMS FOGAZZARO TRISSINO;Non Disponibile;TRISSINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC819004@istruzione.it;Non Disponibile;VIA ROMA, 29;VICENZA;VENETO;www.icsfogazzarotrissino.it; 1.13922607E7;4,56E+15
201516;NORD EST;36034;E864;VIIC80800N;VIMM80801P;IC CISCATO MALO;SMS CISCATO MALO;Non Disponibile;MALO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC80800N@istruzione.it;Non Disponibile;VIA        MARANO              N.53;VICENZA;VENETO;www.comprensivociscato.it; 1.1407112299999999E7;4,57E+23
201516;NORD EST;36071;A459;VIIS00200V;VITD002015;IS   LEONARDO DA VINCI;ITC   DA VINCI  ARZIGNANO;Non Disponibile;ARZIGNANO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;VIIS00200V@istruzione.it;Non Disponibile;VIA   A. FORTIS, 3;VICENZA;VENETO;www.liceoarzignano.it; 1.13517119E7;4,55E+14
201516;NORD EST;30014;C383;VEIC85500X;VEAA855051;I.C. CAVARZERE;SCUOLA INFANZIA PICCOLI ANGELI;Non Disponibile;CAVARZERE;SCUOLA INFANZIA;NO;Non Disponibile;VEIC85500X@istruzione.it;Non Disponibile;VIA CHIARA ROVELLI, 47;VENEZIA;VENETO;www.comprensivocavarzere.it; 1.2119906E7;4,51E+23
201516;NORD EST;35016;G587;PDIC82800D;PDEE82805Q;PIAZZOLA S. BRENTA L. BELLUDI;PIAZZOLA S.BRENTA CAMERINI;Non Disponibile;PIAZZOLA SUL BRENTA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC82800D@istruzione.it;Non Disponibile;VIA DEI CONTARINI, 65;PADOVA;VENETO;www.comprensivo.belludi.it; 1.17808089E7;4,55E+14
201516;NORD OVEST;13898;F993;BIIC80900X;BIAA80901R;IC OCCHIEPPO E. SCHIAPARELLI;OCCHIEPPO SUPERIORE;Non Disponibile;OCCHIEPPO SUPERIORE;SCUOLA INFANZIA;NO;Non Disponibile;BIIC80900X@istruzione.it;Non Disponibile;PIAZZA V.VENETO 10;BIELLA;PIEMONTE;Non Disponibile; 8004816.899999999;4,56E+15
201516;NORD EST;32020;D470;BLIC82600G;BLAA82603E;IC CENCENIGHE AGORDINO;SCUOLA INFANZIA FALCADE;Non Disponibile;FALCADE;SCUOLA INFANZIA;NO;Non Disponibile;BLIC82600G@istruzione.it;Non Disponibile;VIA FERRUCCIO SERAFINI M. O. 35;BELLUNO;VENETO;www.iccencenighe.it; 1.1864014700000001E7;4,64E+23
201516;NORD EST;35040;I375;PDIC87100Q;PDAA87103P;ISTITUTO COMPR. VILLA ESTENSE;L'ALBERO;Non Disponibile;SANT'URBANO;SCUOLA INFANZIA;NO;Non Disponibile;PDIC87100Q@istruzione.it;Non Disponibile;VIA CA' NOVE;PADOVA;VENETO;www.icvillaestense.gov.it; 1.16182221E7;4,51E+15
201516;NORD EST;31030;C073;TVIC83000G;TVMM83002N;IC ASOLO;SMS CASTELCUCCO (IC ASOLO);Non Disponibile;CASTELCUCCO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC83000G@istruzione.it;Non Disponibile;VIALE GIOVANNI XXIII 4;TREVISO;VENETO;www.icasolo.gov.it; 1.22514287E7;4,56E+23
201516;NORD EST;31100;L407;TVIC87100T;TVIC87100T;IC TREVISO 2 SERENA;IC TREVISO 2 SERENA;Non Disponibile;TREVISO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC87100T@istruzione.it;tvic87100t@pec.istruzione.it;VIA CACCIANIGA 16;TREVISO;VENETO;Non Disponibile; 1.22387224E7;4,57E+15
201516;NORD EST;45030;D161;ROIC808005;ROEE80806C;POLESELLA;MARCONI GUGLIELMO-CRESPINO;Non Disponibile;CRESPINO;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC808005@istruzione.it;Non Disponibile;VIA TRIESTE 33;ROVIGO;VENETO;www.icpolesella.it; 1.1608305E7;4,49E+23
201516;NORD EST;35012;B563;PDIS00800C;PDTD008503;IIS S.PERTINI-CAMPOSAMPIERO;I.T.C. SERALE (S.A. PERTINI-CSP);Non Disponibile;CAMPOSAMPIERO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;PDIS00800C@istruzione.it;Non Disponibile;VIA PUCCINI,27;PADOVA;VENETO;www.pertini.gov.it; 1.1933931700000001E7;4,56E+15
201516;NORD EST;35020;G855;PDIC84400B;PDEE84401D;ISTIT.COMPR. PONTE S. NICOLO';PONTE S.NICOLO'-RIO;Non Disponibile;PONTE SAN NICOLO';SCUOLA PRIMARIA;NO;Non Disponibile;PDIC84400B@istruzione.it;Non Disponibile;VIA GASPARINI, 4;PADOVA;VENETO;www.icpontesannicolo.gov.it.it; 1.1907677100000001E7;4,54E+15
201516;NORD EST;35134;G224;PDIS02800N;PDRC02801L;I.I.S.G.VALLE;I.P.C. (S.A. IIS VALLE) - PD;Non Disponibile;PADOVA;IST  PROF  PER I SERVIZI COMMERCIALI;NO;Non Disponibile;PDIS02800N@istruzione.it;Non Disponibile;VIA T.MINIO,13;PADOVA;VENETO;www.ipvalle.it; 1.18808729E7;4,54E+15
201516;NORD EST;31055;H131;TVIC82600X;TVIC82600X;IC QUINTO DI TREVISO;IC QUINTO DI TREVISO;Non Disponibile;QUINTO DI TREVISO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC82600X@istruzione.it;tvic82600x@pec.istruzione.it;VIA DONATORI DEL SANGUE, 1;TREVISO;VENETO;Non Disponibile; 1.21553096E7;4,56E+23
201516;NORD EST;30035;F241;VEIS02800Q;VETA02801G;I.I.S. 8 MARZO-LORENZ;I.T.AG. K. LORENZ;Non Disponibile;MIRANO;ISTITUTO TECNICO AGRARIO;NO;Non Disponibile;VEIS02800Q@istruzione.it;Non Disponibile;VIA TORINO 3;VENEZIA;VENETO;www.8marzolorenz.it; 1.21042302E7;4,55E+15
201516;NORD EST;31010;F360;TVIC83000G;TVEE83005T;IC ASOLO;VIA CHIESA;Non Disponibile;MONFUMO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC83000G@istruzione.it;Non Disponibile;VIA CHIESA, 37;TREVISO;VENETO;www.icasolo.gov.it; 1.19466882E7;4,58E+15
201516;NORD EST;37134;L781;VRIC851008;VRMM851019;IC VR 10 BORGO ROMA EST;MENEGHETTI EGIDIO-I.C. 10;Non Disponibile;VERONA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC851008@istruzione.it;Non Disponibile;VIA    BARTOLOMEO GIULIARI  40;VERONA;VENETO;www.icverona10.gov.it; 1.0994216E7;4,54E+15
201516;NORD EST;37013;B709;VRIC86300E;VREE86301L;IC CAPRINO VERONESE;S.NICHESOLA  CAPRINO V.SE;Non Disponibile;CAPRINO VERONESE;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC86300E@istruzione.it;Non Disponibile;VIA G.SANDRI;VERONA;VENETO;www.icscaprinoveronese.it; 1.07972987E7;4,56E+23
201516;NORD EST;45017;E689;ROIC802006;ROEE802018;LOREO;MARCONI GUGLIELMO - LOREO;Non Disponibile;LOREO;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC802006@istruzione.it;Non Disponibile;VIA DEI DOGI 4;ROVIGO;VENETO;www.icloreo.it; 1.2189370000000002E7;4,51E+13
201516;SUD;80054;E131;NAEE142002;NAAA14213B;GRAGNANO 2 - VIA V. VENETO;GRAGNANO II V. VITT. VENETO18;Non Disponibile;GRAGNANO;SCUOLA INFANZIA;NO;Non Disponibile;NAEE142002@istruzione.it;Non Disponibile;VIA VITTORIO VENETO 18;NAPOLI;CAMPANIA;www.secondocircolodidattico-gragnano.it; 1.4521397599999998E7;4,07E+15
201516;NORD EST;37020;H608;VRIC845001;VREE845046;IC BOSCO CHIESANUOVA;SAN ROCCO DI PIEGARA;Non Disponibile;ROVERE' VERONESE;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC845001@istruzione.it;Non Disponibile;P.ZZA S. ROCCO, 15;VERONA;VENETO;www.istitutobosco.gov.it; 1.1085412E7;4,56E+22
201516;NORD EST;37026;G481;VRIC836006;VREE836018;IC 02 PESCANTINA;BALCONI- F. BARACCA;Non Disponibile;PESCANTINA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC836006@istruzione.it;Non Disponibile;VIA POSTALE VECCHIA, 43;VERONA;VENETO;www.ic2pescantina.gov.it; 1.087052E7;4,55E+13
201516;NORD EST;45100;H620;ROPS01000P;ROPS01000P;LICEO SCIENTIFICO P.PALEOCAPA - ROVIGO;LICEO SCIENTIFICO P.PALEOCAPA - ROVIGO;Non Disponibile;ROVIGO;LICEO SCIENTIFICO;SI;Non Disponibile;ROPS01000P@istruzione.it;rops01000p@pec.istruzione.it;VIA A. DE GASPERI, 19;ROVIGO;VENETO;www.liceopaleocapa.gov.it; 1.17945E7;4,51E+12
201516;NORD EST;35126;G224;PDRI07000P;PDRI07000P;I.P.I.A.E.BERNARDI - PD;I.P.I.A.E.BERNARDI - PD;Non Disponibile;PADOVA;IST PROF INDUSTRIA E ARTIGIANATO;SI;Non Disponibile;PDRI07000P@istruzione.it;pdri07000p@pec.istruzione.it;VIA MANZONI,76;PADOVA;VENETO;www.ipsia-bernardi.it; 1.18821768E7;4,54E+23
201516;NORD EST;35044;F394;PDMM089002;PDMM089002;SC.M.ANNESSA EDUC. S.BENEDETTO;SC.M.ANNESSA EDUC. S.BENEDETTO;Non Disponibile;MONTAGNANA;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDMM089002@istruzione.it;Non Disponibile;VIA SAN BENEDETTO,16;PADOVA;VENETO;www.educandatosanbenedetto.gov.it; 1.14641369E7;4,52E+13
201516;NORD OVEST;14100;A479;ATEE00100D;ATAA001019;IST. SCOLASTICA I CIRCOLO ASTI;BOSCO DEI PARTIGIANI;Non Disponibile;ASTI;SCUOLA INFANZIA;NO;Non Disponibile;ATEE00100D@istruzione.it;Non Disponibile;PIAZZA VITTORIO VENETO, 6;ASTI;PIEMONTE;www.primocircoloasti.it; 8201832.2;4,49E+23
201516;NORD EST;31021;F269;TVIC87800L;TVAA87803G;IC MOGLIANO 1;SCUOLA INFANZIA;Non Disponibile;MOGLIANO VENETO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC87800L@istruzione.it;Non Disponibile;Non Disponibile;TREVISO;VENETO;WWW.ISTITUTOCOMPRENSIVO1MOGLIANOVENETO.IT; 1.22430437E7;4,57E+23
201516;NORD EST;36015;I531;VIIC855007;VIEE85503B;I.C.  A. FUSINATO SCHIO;V. DA FELTRE;Non Disponibile;SCHIO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC855007@istruzione.it;Non Disponibile;VIA GIAVENALE DI SOPRA;VICENZA;VENETO;www.icfusinato.gov.it; 1.1396117799999999E7;4,57E+15
201516;SUD;65012;C474;PEIC82000D;PEEE82003N;I. C. CEPAGATTI;CEPAGATTI VALLEMARE;Non Disponibile;CEPAGATTI;SCUOLA PRIMARIA;NO;Non Disponibile;PEIC82000D@istruzione.it;Non Disponibile;VIA V.VENETO 9;PESCARA;ABRUZZO;www.comprensivocepagatti.gov.it; 1.4077701999999998E7;4,24E+22
201516;NORD EST;32100;A757;BLIC830007;BLEE83003B;IC  3 BELLUNO;OSPEDALE CIVILE;C/O IST. OSPEDALIERO;BELLUNO;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC830007@istruzione.it;Non Disponibile;V.LE EUROPA;BELLUNO;VENETO;www.istitutocomprensivoagordo.it; 1.2199683499999998E7;4,61E+15
201516;NORD EST;45010;H573;ROIC802006;ROEE80203A;LOREO;ALDO MORO - VOLTO DI ROSOLINA;Non Disponibile;ROSOLINA;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC802006@istruzione.it;Non Disponibile;VIA ALDO MORO, N. 9;ROVIGO;VENETO;www.icloreo.it; 1.22468504E7;4,51E+15
201516;NORD EST;35010;B345;PDIC846003;PDAA846021;DI CADONEGHE;CADONEGHE-CASTAGNARA IL GIRASO;Non Disponibile;CADONEGHE;SCUOLA INFANZIA;NO;Non Disponibile;PDIC846003@istruzione.it;Non Disponibile;VIA I MAGGIO;PADOVA;VENETO;www.iccadoneghe.gov.it; 1.18466811E7;4,55E+23
