ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA; LONGITUDINE; LATITUDINE
201516;NORD EST;30037;I551;VEIC83500P;VEEE83502T; A. MARTINI;A. MANZONI;Non Disponibile;SCORZE';SCUOLA PRIMARIA;NO;Non Disponibile;VEIC83500P@istruzione.it;Non Disponibile;VIA MOGLIANESE 80;VENEZIA;VENETO;www.icmartini.it;12.1458593;45.5684676
201516;NORD EST;30030;E980;VEIC838006;VEIC838006;IC  C.GOLDONI;IC  C.GOLDONI;Non Disponibile;MARTELLAGO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC838006@istruzione.it;veic838006@pec.istruzione.it;VIA TRENTO 26;VENEZIA;VENETO;Non Disponibile;12.0453639;45.3649328
201516;NORD EST;35044;F394;PDIS009008;PDIS009008;IIS J. DA MONTAGNANA-MONTAGNANA;IIS J. DA MONTAGNANA-MONTAGNANA;Non Disponibile;MONTAGNANA;ISTITUTO SUPERIORE;SI;Non Disponibile;PDIS009008@istruzione.it;pdis009008@pec.istruzione.it;VIA LUPPIA ALBERI 5;PADOVA;VENETO;Non Disponibile;11.4550856;45.2354791
201516;NORD EST;31016;C992;TVIC825004;TVEE825049;IC CORDIGNANO I. NIEVO;A. TANDURA CORDIGNANO;Non Disponibile;CORDIGNANO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC825004@istruzione.it;Non Disponibile;VIA DANTE ALIGHIERI 4;TREVISO;VENETO;www.iccordignano.it;12.411806;45.9503357
201516;NORD EST;37136;L781;VRIC88300Q;VREE88301T;IC VR 12 GOLOSINE;SCUOLA DEI CILIEGI;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC88300Q@istruzione.it;Non Disponibile;VIA BISENZIO 11;VERONA;VENETO;WWW.COMPRENSIVOVR12.IT;10.959036;45.415538
201516;NORD EST;36015;I531;VIRI03000N;VIRI03000N;IPS   G. B. GARBIN;IPS   G. B. GARBIN;Non Disponibile;SCHIO;IST PROF INDUSTRIA E ARTIGIANATO;SI;Non Disponibile;VIRI03000N@istruzione.it;viri03000n@pec.istruzione.it;VIA TITO LIVIO 7;VICENZA;VENETO;http://www.garbin.gov.it;11.3637266;45.7178665
201516;NORD EST;45014;G926;ROIC80600D;ROAA80601A;PORTO VIRO;SCUOLA INFANZIA CONTARINA;Non Disponibile;PORTO VIRO;SCUOLA INFANZIA;NO;Non Disponibile;ROIC80600D@istruzione.it;Non Disponibile;VIA NELLO FREGNAN 15;ROVIGO;VENETO;www.icportoviro.it;12.2219758;45.025011
201516;NORD EST;37030;F461;VRIC831003;VRMM831014;IC MONTECCHIA DI CR. E RONCA';MONTECCHIA DI CROS.-G.PASCOLI;Non Disponibile;MONTECCHIA DI CROSARA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC831003@istruzione.it;Non Disponibile;VIA SAN PIETRO 75;VERONA;VENETO;www.icmontecchiaronca.gov.it;11.256858;45.47929
201516;NORD EST;30016;C388;VEIC81500D;VEAA81501A;ITALO CALVINO;BRUNO MUNARI;Non Disponibile;IESOLO;SCUOLA INFANZIA;NO;Non Disponibile;VEIC81500D@istruzione.it;Non Disponibile;VIA ORTIZ;VENEZIA;VENETO;www.istitutocomprensivocalvino.it;12.6334763;45.5391655
201516;NORD EST;37057;H924;VRIC8AD009;VREE8AD02C;IC 02 MARGHERITA HACK;ANTONIO CESARI;Non Disponibile;SAN GIOVANNI LUPATOTO;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC8AD009@istruzione.it;Non Disponibile;VIA TRIESTE;VERONA;VENETO;www.ic2sangiovannilupatoto.it;11.050307;45.3771142
201516;NORD EST;37062;L949;VRIC86700T;VREE867021;IC DOSSOBUONO DI VILLAFRANCA;V.LOCCHI DI DOSSOBUONO;Non Disponibile;VILLAFRANCA DI VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC86700T@istruzione.it;Non Disponibile;VIALE EUROPA 32;VERONA;VENETO;www.icdossobuono.gov.it;10.9138055;45.3942897
201516;NORD EST;36016;L157;VIIC88300B;VIEE88304L;IC THIENE;THIENE - ROZZAMPIA;Non Disponibile;THIENE;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC88300B@istruzione.it;Non Disponibile;VIA ROZZAMPIA 73;VICENZA;VENETO;WWW.ICTHIENE.GOV;11.5022017;45.6790062
201516;NORD EST;36070;I117;VIIC84600C;VIEE84601E;IC ALTISSIMO UNGARETTI;IC ALTISSIMO-S.PIETRO MUSSOLINO;Non Disponibile;SAN PIETRO MUSSOLINO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC84600C@istruzione.it;Non Disponibile;VIA RISORGIMENTO 1;VICENZA;VENETO;www.comprensivoungaretti.gov.it;11.2564092;45.5856451
201516;NORD EST;36040;I430;VIIC813005;VIEE813039;IC MUTTONI. SAREGO;SAREGO- MONT.DI FARA;Non Disponibile;SAREGO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC813005@istruzione.it;Non Disponibile;VIA ANDREA PALLADIO 7;VICENZA;VENETO;www.icmuttonisarego.gov.it;11.5128;45.360589
201516;NORD EST;30030;L899;VEIC86500E;VEEE86502N;I.C. FOSSO';LEONARDO DA VINCI;Non Disponibile;VIGONOVO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC86500E@istruzione.it;Non Disponibile;VIA DANTE 13;VENEZIA;VENETO;www.istitutocomprensivofosso.gov.it;12.0077269;45.387917
201516;NORD EST;30173;L736;VEIC87300D;VEEE87302L;I.C. LEONARDO DA VINCI;FRANCESCO BARACCA;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC87300D@istruzione.it;Non Disponibile;VIA PORTO DI CAVERGNAGO N. 1;VENEZIA;VENETO;www.icleonardodavincivenezia.gov.it;12.2709327;45.4933561
201516;NORD EST;35028;G693;PDIC8AA004;PDAA8AA022;IC PIOVE DI SACCO I;PIOVE DI SACCO LOC.TOGNANA;Non Disponibile;PIOVE DI SACCO;SCUOLA INFANZIA;NO;Non Disponibile;PDIC8AA004@istruzione.it;Non Disponibile;VIA MONTAGNON 11;PADOVA;VENETO;www.ic1piovedisacco.gov.it;12.0570229;45.285646
201516;NORD EST;35045;G167;PDIC831009;PDEE83106L;ISTITUTO COMPRENSIVO  PONSO;OSPEDALETTO-PALUGANA;Non Disponibile;OSPEDALETTO EUGANEO;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC831009@istruzione.it;Non Disponibile;VIA PALUGANA;PADOVA;VENETO;www.ic-ponso.it;11.6050282;45.207983
201516;NORD EST;31017;D157;TVIC86500E;TVMM86501G;IC CRESPANO DEL GRAPPA;SMSCANOVA CRESPANO ( IC );Non Disponibile;CRESPANO DEL GRAPPA;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC86500E@istruzione.it;Non Disponibile;VIA PIEMONTE N.  2;TREVISO;VENETO;www.iccrespano.gov.it;11.836828;45.828175
201516;NORD EST;35041;A714;PDIC867004;PDMM867037;ISTIT. COMPR.  BATTAGLIA TERME;BATTAGLIA;Non Disponibile;BATTAGLIA TERME;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC867004@istruzione.it;Non Disponibile;PIAZZA DON MARCO ROMANO 1;PADOVA;VENETO;www.icbattagliaterme.gov.it;11.78304;45.29214
201516;NORD EST;35010;L934;PDIC83900X;PDMM839022;LOREGGIA-VILLA DEL CONTE;VILLA DEL CONTE SEZ.DI LOREGGIA;Non Disponibile;VILLA DEL CONTE;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC83900X@istruzione.it;Non Disponibile;VIA NIEVO  6;PADOVA;VENETO;www.icloreggiavilladelconte.it;11.8885108;45.4657219
201516;NORD EST;35046;H705;PDIC87200G;PDMM87203P;DI MEGLIADINO SAN FIDENZIO;SECONDARIA SALETTO;Non Disponibile;SALETTO;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC87200G@istruzione.it;Non Disponibile;VIA MARCONI 35;PADOVA;VENETO;www.icmegliadino.it;11.5397831;45.2237387
201516;NORD EST;31015;C957;TVIC86900T;TVIC86900T;IC CONEGLIANO 1 GRAVA;IC CONEGLIANO 1 GRAVA;Non Disponibile;CONEGLIANO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TVIC86900T@istruzione.it;tvic86900t@pec.istruzione.it;VIA FABIO FILZI 22;TREVISO;VENETO;Non Disponibile;12.3045912;45.8835436
201516;NORD EST;31100;L407;TVIC87200N;TVEE87205X;IC TREVISO 3  G.G.FELISSENT;L. CARRER;Non Disponibile;TREVISO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC87200N@istruzione.it;Non Disponibile;VIA S.ANTONINO 192;TREVISO;VENETO;www.ic3felissent.gov.it;12.2565741;45.6520021
201516;NORD EST;37053;C498;VRIS00100B;VRIS00100B;LEONARDO  DA VINCI;LEONARDO  DA VINCI;Non Disponibile;CEREA;ISTITUTO SUPERIORE;SI;Non Disponibile;VRIS00100B@istruzione.it;vris00100b@pec.istruzione.it;VIA        GHANDI;VERONA;VENETO;Non Disponibile;11.2116239;45.1892323
201516;NORD EST;37060;I850;VRIC857007;VRAA857036;IC NOGARA;SORGA' - BONFERRARO;Non Disponibile;SORGA';SCUOLA INFANZIA;NO;Non Disponibile;VRIC857007@istruzione.it;Non Disponibile;VIA MAZZINI;VERONA;VENETO;www.icnogara.gov.it;11.0004418;45.1831748
201516;NORD EST;45010;G525;ROIC81400C;ROEE81405P;ADRIA DUE;GIANNI RODARI;Non Disponibile;PETTORAZZA GRIMANI;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC81400C@istruzione.it;Non Disponibile;VIA ALDO MORO 2;ROVIGO;VENETO;www.comprensivoadriadue.gov.it;12.242622;45.0808158
201516;NORD EST;37016;D915;VRIC84800C;VRMM84801D;IC GARDA;GARDA - PISANELLO;Non Disponibile;GARDA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC84800C@istruzione.it;Non Disponibile;VIA        UGO FOSCOLO;VERONA;VENETO;www.icgarda.com;10.7116218;45.5774956
201516;NORD EST;37062;L781;VRIC87700C;VREE87703L;IC VR 05 SANTA LUCIA;SALGARI E.;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC87700C@istruzione.it;Non Disponibile;VIA MANTOVANA 144;VERONA;VENETO;www.IC5VERONA.GOV.IT;10.9378253;45.4112207
201516;NORD EST;30010;B546;VEIC80800A;VEMM80801B;DIEGO VALERI;DIEGO VALERI;Non Disponibile;CAMPOLONGO MAGGIORE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC80800A@istruzione.it;Non Disponibile;VIA ROMA 47;VENEZIA;VENETO;http://icvaleri.gov.it;12.0677102;45.3720031
201516;NORD EST;36013;G694;VIIC827003;VIMM827014;IC PIOVENE ROCCHETTE- FOGAZZARO;SMS FOGAZZARO PIOVENE R.;Non Disponibile;PIOVENE-ROCCHETTE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC827003@istruzione.it;Non Disponibile;VIALE MATTEOTTI N. 8;VICENZA;VENETO;www.ics-piovene-rocchette.vi.it;11.4338742;45.7625654
201516;NORD EST;31038;G229;TVIC868002;TVMM868013;I.C. C. CASTELLER;SMS CASTELLER PAESE (I.C.);Non Disponibile;PAESE;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC868002@istruzione.it;Non Disponibile;VIALE PANIZZA  4;TREVISO;VENETO;www.icpaese.gov.it;12.158918;45.6803279
201516;NORD EST;36013;G694;VIIC827003;VIEE827015;IC PIOVENE ROCCHETTE- FOGAZZARO;PIOVENE-GRUMELLO;Non Disponibile;PIOVENE-ROCCHETTE;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC827003@istruzione.it;Non Disponibile;VIA LENGORE;VICENZA;VENETO;www.ics-piovene-rocchette.vi.it;11.4259167;45.7465067
201516;NORD EST;36071;A459;VITF010009;VITF010009;ITI  GALILEO GALILEI;ITI  GALILEO GALILEI;Non Disponibile;ARZIGNANO;ISTITUTO TECNICO INDUSTRIALE;SI;Non Disponibile;VITF010009@istruzione.it;vitf010009@pec.istruzione.it;VIALE VICENZA 49/A;VICENZA;VENETO;www.istitutoconciario.com;11.3510193;45.5159295
201516;NORD EST;30016;C388;VEIC804003;VEEE804059;GABRIELE D'ANNUNZIO;C. COLOMBO;Non Disponibile;IESOLO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC804003@istruzione.it;Non Disponibile;VIA MONTI 29;VENEZIA;VENETO;www.icgabrieledannunzio.it;12.6092564;45.4976562
201516;NORD EST;30030;D748;VEIC86500E;VEIC86500E;I.C. FOSSO';I.C. FOSSO';Non Disponibile;FOSSO';ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC86500E@istruzione.it;veic86500e@pec.istruzione.it;V.LE CADUTI VIA FANI N. 8;VENEZIA;VENETO;Non Disponibile;12.0437952;45.3870319
201516;NORD EST;31051;D654;TVIC818001;TVEE818013;IC FOLLINA E TARZO;SCUOLA  PRIMARIA - FOLLINA;Non Disponibile;FOLLINA;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC818001@istruzione.it;Non Disponibile;VIA FOLLINETTA 1;TREVISO;VENETO;www.icfollinatarzo.gov.it;12.118412;45.951593
201516;NORD EST;32100;A757;BLIC829003;BLAA829021;IC 1 BELLUNO;SCUOLA INFANZIA DI MIER;Non Disponibile;BELLUNO;SCUOLA INFANZIA;NO;Non Disponibile;BLIC829003@istruzione.it;Non Disponibile;VIA CONCETTO MARCHESI;BELLUNO;VENETO;www.istitutocomprensivo1belluno.it;12.1978677;46.1377243
201516;NORD EST;36016;L157;VIIC88300B;VIMM88301C;IC THIENE;SMS THIENE;Non Disponibile;THIENE;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC88300B@istruzione.it;Non Disponibile;VIA IV NOVEMBRE 25;VICENZA;VENETO;www.icthiene.gov;11.476713;45.703579
201516;NORD EST;36078;L551;VIIC88000X;VIAA88002T;IC 2  VALDAGNO;VALDAGNO   - VIA BELFIORE;Non Disponibile;VALDAGNO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC88000X@istruzione.it;Non Disponibile;VIA TRIPOLI 2/B;VICENZA;VENETO;www.icvaldagno2.it;11.3012782;45.6354516
201516;NORD EST;36056;L156;VIIC82900P;VIEE82901R;ICF.D'ASSISI TEZZE SUL BRENTA;MONTEGRAPPA - TEZZE SUL BRENTA;Non Disponibile;TEZZE SUL BRENTA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC82900P@istruzione.it;Non Disponibile;VIA DON ANTONIO BELLUZZO 7;VICENZA;VENETO;www.comprensivotezze.org;11.7062106;45.6867884
201516;NORD EST;35043;F382;PDIC874007;PDAA874025;DI MONSELICE ZANELLATO;S.MARIA GORETTI;Non Disponibile;MONSELICE;SCUOLA INFANZIA;NO;Non Disponibile;PDIC874007@istruzione.it;Non Disponibile;VIA S. BORTOLO 56;PADOVA;VENETO;www.zanellato-ics.it;11.7578606;45.2162754
201516;NORD EST;35123;G224;PDTD01000N;PDTD010503;I.T.C. CALVI-PADOVA;ITC SER (S.A.CALVI-PD);Non Disponibile;PADOVA;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;PDTD01000N@istruzione.it;Non Disponibile;VIA        S. CHIARA 10;PADOVA;VENETO;www.calvipd.gov.it;11.8777696;45.4031183
201516;NORD EST;32020;C458;BLIC82600G;BLEE82601N;IC CENCENIGHE AGORDINO;SCUOLA PRIMARIA CENCENIGHE AG;Non Disponibile;CENCENIGHE AGORDINO;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC82600G@istruzione.it;Non Disponibile;VIA A.TISSI 19;BELLUNO;VENETO;www.iccencenighe.it;11.9712568;46.3522856
201516;NORD EST;31030;B744;TVIC85600Q;TVMM85601R;IC CARBONERA;SMSP.DA ZARACARBONERA (I.C.);Non Disponibile;CARBONERA;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC85600Q@istruzione.it;Non Disponibile;VIA ROMA 56;TREVISO;VENETO;www.iccarboneratv.gov.it;12.2280356;45.7810606
201516;NORD EST;31021;F269;TVIC87700R;TVEE87701V;IC MOGLIANO 2 M.MINERBI;G. VERDI;Non Disponibile;MOGLIANO VENETO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC87700R@istruzione.it;Non Disponibile;VIA FAVRETTI 14;TREVISO;VENETO;www.icminerbi.gov.it;12.2405982;45.5538142
201516;NORD EST;37058;H944;VRIC873005;VRIC873005;IC SANGUINETTO;IC SANGUINETTO;Non Disponibile;SANGUINETTO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC873005@istruzione.it;vric873005@pec.istruzione.it;VIA GIUSEPPE SINOPOLI 38;VERONA;VENETO;Non Disponibile;11.1533091;45.1836644
201516;NORD EST;35014;D679;PDIC83600C;PDEE83604N;DI CARMIGNANO DI BRENTA;FONTANIVA-BATTISTI;Non Disponibile;FONTANIVA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC83600C@istruzione.it;Non Disponibile;PIAZZA UMBERTO PRIMO  13;PADOVA;VENETO;www.icscarmignanofontaniva.gov.it;11.753532;45.636801
201516;NORD EST;35123;G224;PDIS02200P;PDRI02201A;IIS U.RUZZA-PADOVA;IPIA (S.A.IIS RUZZA) - PD;Non Disponibile;PADOVA;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;PDIS02200P@istruzione.it;Non Disponibile;VIA M.SANMICHELI 8;PADOVA;VENETO;www.istitutoruzza.gov.it;11.8837659;45.3993376
201516;NORD EST;31043;D674;TVIC84800R;TVMM84802V;IC  CODOGNE';SMS  FONTANELLE (IC CODOGNE');Non Disponibile;FONTANELLE;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC84800R@istruzione.it;Non Disponibile;VIA        KENNEDY             5;TREVISO;VENETO;www.iccodogne.gov.it;12.467976;45.835509
201516;NORD EST;31022;H022;TVIC81300T;TVAA81301P;IC PREGANZIOL;ARCOBALENO 1;Non Disponibile;PREGANZIOL;SCUOLA INFANZIA;NO;Non Disponibile;TVIC81300T@istruzione.it;Non Disponibile;VIA LUIGI BIANCHIN 35;TREVISO;VENETO;www.icpreganziol.com;12.2423844;45.6370755
201516;NORD EST;37141;L781;VRIC88800V;VRIC88800V;IC VR 17 MONTORIO;IC VR 17 MONTORIO;Non Disponibile;VERONA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC88800V@istruzione.it;vric88800v@pec.istruzione.it;VIA DEI GELSI 20;VERONA;VENETO;Non Disponibile;11.06168;45.46058
201516;NORD EST;37134;L781;VRIC851008;VREE85102B;IC VR 10 BORGO ROMA EST;GIULIARI BARTOLOMEO;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC851008@istruzione.it;Non Disponibile;VIA COMACCHIO 30;VERONA;VENETO;www.icverona10.gov.it;10.9948872;45.4090889
201516;NORD EST;37017;E502;VRIC83400E;VREE83403P;IC BARDOLINO;COLA' - PACENGO;Non Disponibile;LAZISE;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC83400E@istruzione.it;Non Disponibile;VIA SALIONZE;VERONA;VENETO;www.icbardolino.gov.it;10.7448358;45.4717327
201516;NORD EST;37050;G297;VRIC84700L;VRAA84701D;IC ZEVIO;PALU' - DON G.BONINSEGNA;Non Disponibile;PALU';SCUOLA INFANZIA;NO;Non Disponibile;VRIC84700L@istruzione.it;Non Disponibile;VIA ROMA 12;VERONA;VENETO;www.icszevio.gov.it;11.1836652;45.3064589
201516;NORD EST;35028;G693;PDIC8AA004;PDAA8AA033;IC PIOVE DI SACCO I;PIOVEGA;Non Disponibile;PIOVE DI SACCO;SCUOLA INFANZIA;NO;Non Disponibile;PDIC8AA004@istruzione.it;Non Disponibile;VIA PIOVEGA 2;PADOVA;VENETO;www.ic1piovedisacco.gov.it;12.019463;45.318081
201516;NORD EST;35010;L900;PDEE059007;PDEE05907E;DI VIGONZA;GUGLIELMO MARCONI;Non Disponibile;VIGONZA;SCUOLA PRIMARIA;NO;Non Disponibile;PDEE059007@istruzione.it;Non Disponibile;VIA MEUCCI 13;PADOVA;VENETO;www.direzionedidatticavigonza.it;11.9620456;45.4667154
201516;NORD EST;35020;G802;PDIC825002;PDAA82502X;ISTITUTO COMPRENSIVO  LEGNARO;AI GLORIOSI CADUTI - POLVERARA;Non Disponibile;POLVERARA;SCUOLA INFANZIA;NO;Non Disponibile;PDIC825002@istruzione.it;Non Disponibile;VIA ROMA2;PADOVA;VENETO;istitutocomprensivolegnaro.it;11.8704909;45.3610088
201516;NORD EST;31056;H523;TVIC875005;TVMM875016;IC RONCADE;SMS MARTIRI DELLA LIB. RONCADE;Non Disponibile;RONCADE;SCUOLA PRIMO GRADO;NO;Non Disponibile;TVIC875005@istruzione.it;Non Disponibile;VIA VIVALDI 30;TREVISO;VENETO;www.icroncade.it;12.3805918;45.6308488
201516;NORD EST;31026;I435;TVIC817005;TVEE81705B;IC CAPPELLA MAGGIORE;GIOVANNA FAE' - MONTANER;Non Disponibile;SARMEDE;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC817005@istruzione.it;Non Disponibile;VIA XXV APRILE 18;TREVISO;VENETO;www.iccappellamaggiore.gov.it;12.4011918;45.6792991
201516;NORD EST;31015;C957;TVIC86600A;TVEE86602D;IC CONEGLIANO 3 A BRUSTOLON;GIANNI RODARI;Non Disponibile;CONEGLIANO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC86600A@istruzione.it;Non Disponibile;VIA EINAUDI 110;TREVISO;VENETO;www.comprensivo3conegliano.it;12.27361;45.87145
201516;NORD EST;37050;G297;VRIC84700L;VREE84705V;IC ZEVIO;F.LLI BETTILI-FERRARI PALU';Non Disponibile;PALU';SCUOLA PRIMARIA;NO;Non Disponibile;VRIC84700L@istruzione.it;Non Disponibile;P.ZZA SAN GIORGIO 10;VERONA;VENETO;www.icszevio.gov.it;11.1556047;45.3266565
201516;NORD EST;37040;M178;VRIC894006;VRAA894024;IC VERONELLA ZIMELLA;SC. INFANZIA ZIMELLA;Non Disponibile;ZIMELLA;SCUOLA INFANZIA;NO;Non Disponibile;VRIC894006@istruzione.it;Non Disponibile;VIA SCANZANA 1;VERONA;VENETO;www.veronellazimella.it;11.37586;45.32954
201516;NORD EST;45010;G923;ROIC81300L;ROEE81305V;PORTO TOLLE;FRAZ. SCARDOVARI;Non Disponibile;PORTO TOLLE;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC81300L@istruzione.it;Non Disponibile;VIA ROMA;ROVIGO;VENETO;www.icportotolle.it;11.8704821;45.0474952
201516;NORD EST;32046;I392;BLIC81800L;BLMM81802P;IC CORTINA D'AMPEZZO;P.F. CALVI S. VITO DI CADORE;Non Disponibile;SAN VITO DI CADORE;SCUOLA PRIMO GRADO;NO;Non Disponibile;BLIC81800L@istruzione.it;Non Disponibile;VIA        DIFESA              38/A;BELLUNO;VENETO;www.istitutocomprensivocortina.it;12.20334;46.46144
201516;NORD EST;45027;L359;ROIC809001;ROMM809023;TRECENTA;N.BADALONI - TRECENTA;Non Disponibile;TRECENTA;SCUOLA PRIMO GRADO;NO;Non Disponibile;ROIC809001@istruzione.it;Non Disponibile;VIA E.DE AMICIS173;ROVIGO;VENETO;WWW.ICTRECENTA.GOV.IT;11.4628592;45.0318914
201516;NORD EST;45020;C122;ROIC810005;ROAA810012;FIESSO UMBERTIANO;VITT. DA FELTRE-CASTELGUGLIELMO;Non Disponibile;CASTELGUGLIELMO;SCUOLA INFANZIA;NO;Non Disponibile;ROIC810005@istruzione.it;Non Disponibile;VIA PIO MAZZUCCHI 56;ROVIGO;VENETO;icfiessoumbertiano.gov.it;11.5389956;45.0269186
201516;NORD EST;36040;I867;VIIC89000E;VIAA89003D;I.C.  VAL LIONA   SOSSANO;COLLOREDO;Non Disponibile;SOSSANO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC89000E@istruzione.it;Non Disponibile;VIA COLLOREDO 5;VICENZA;VENETO;www.icsossano.it;11.5115325;45.3373319
201516;NORD EST;36060;G560;VIIC884007;VIAA884036;ISTITUTO COMPRENSIVO  MAROSTICA;D. P. ZAMPIERI;Non Disponibile;PIANEZZE;SCUOLA INFANZIA;NO;Non Disponibile;VIIC884007@istruzione.it;Non Disponibile;VIA ROMA 27;VICENZA;VENETO;www.icmarostica.gov.it;11.6439124;45.6938152
201516;NORD EST;30020;G914;VEIC859007;VEEE85902A;I.C.PORTOGRUARO 2 D.BERTOLINI;GIUSEPPE MAZZINI;Non Disponibile;PORTOGRUARO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC859007@istruzione.it;Non Disponibile;VIA IV NOVEMBRE 4/D;VENEZIA;VENETO;www.icportogruaro2.it;12.802395;45.657312
201516;NORD EST;32032;D530;BLIC83300P;BLEE83304X;IC  FELTRE;FOEN;Non Disponibile;FELTRE;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC83300P@istruzione.it;Non Disponibile;VIA VALLINA 1;BELLUNO;VENETO;www.comprensivofeltre.it;11.9080762;46.0414822
201516;NORD EST;36025;F964;VIIS00400E;VITD00401R;IS   U. MASOTTO;ITC U. MASOTTO   NOVENTA VICENTINA;Non Disponibile;NOVENTA VICENTINA;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;VIIS00400E@istruzione.it;Non Disponibile;VIA  MARCONI 1;VICENZA;VENETO;www.istitutomasotto.gov.it;11.4780409;45.6998065
201516;NORD EST;35016;G587;PDIC82800D;PDEE82802L;PIAZZOLA S. BRENTA L. BELLUDI;S.FRANCESCO D'ASSISI;Non Disponibile;PIAZZOLA SUL BRENTA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC82800D@istruzione.it;Non Disponibile;VIA BOSCHIERA 20;PADOVA;VENETO;www.comprensivobelludi.gov.it;11.7697136;45.5322044
201516;NORD EST;35143;G224;PDIS00600R;PDIS00600R;IIS DUCA DEGLI ABRUZZI-PADOVA;IIS DUCA DEGLI ABRUZZI-PADOVA;Non Disponibile;PADOVA;ISTITUTO SUPERIORE;SI;Non Disponibile;PDIS00600R@istruzione.it;pdis00600r@pec.istruzione.it;VIA M.MERLIN1;PADOVA;VENETO;www.ducabruzzi.it;11.83435;45.39391
201516;NORD EST;31033;C111;TVTD04000G;TVTD04000G;IST. T. COMM. E GEOM. ARTURO  MARTINI;IST. T. COMM. E GEOM. ARTURO  MARTINI;Non Disponibile;CASTELFRANCO VENETO;IST TEC COMMERCIALE E PER GEOMETRI;SI;Non Disponibile;TVTD04000G@istruzione.it;tvtd04000g@pec.istruzione.it;VIA VERDI 40;TREVISO;VENETO;istitutomartini.tv.it;11.9397199;45.670655
201516;NORD EST;31029;M089;TVIC859007;TVAA859025;IC VITTORIO VENETO 1;A. PAZIENZA;Non Disponibile;VITTORIO VENETO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC859007@istruzione.it;Non Disponibile;VIA PICCOLI 23;TREVISO;VENETO;www.icvittorioveneto1daponte.gov.it;12.2919739;45.9672982
